Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
1174,115,485,-53,1357,1864,923,825,68,1105,1402,281
191,1647,251,1072,-716,615,1407,-900,-960,-374,-604,-747
161,1326,1143,1405,1720,1301,1585,240,409,454,1250,624
133,-315,-158,1727,1264,1535,1971,1172,1978,1599,1534,440
85,453,1692,1323,682,83,904,413,1058,405,226,-494
-364,-659,1635,75,-278,-261,1553,320,1758,1543,1366,-221
1418,276,456,222,608,1291,1788,-61,-404,1354,-375,833
827,855,1481,95,914,543,191,858,385,206,1397,591
722,513,-258,1072,941,811,1375,236,1030,626,94,1265
867,1882,262,747,267,-123,215,886,985,813,1526,998
101,19,766,714,1014,287,-56,1627,-411,-282,1573,-498
801,-460,409,-55,776,1119,-507,1582,418,226,1867,390
-763,169,1117,-948,1937,1371,1682,839,210,-463,-807,92
945,40,728,292,10,1206,756,489,185,101,1820,1493
-3,178,418,-462,249,975,1073,1921,-322,1222,887,-1033
111,-1114,1877,1643,1488,461,476,6,-1137,143,1250,-799
1837,1972,89,-942,-1025,278,898,-1025,1124,-942,1200,939
-314,-980,1059,1822,-671,1341,1883,1406,-128,1429,47,-649
934,774,1033,107,1799,1388,-105,-603,-285,1050,1703,1457
25,-384,1267,582,1772,209,372,1078,374,102,317,-113
211,827,-969,393,324,1420,-299,-651,654,-607,1789,33
1464,1813,151,-1072,-416,-237,1244,1734,1148,836,825,-993
381,488,1359,1751,1966,1552,1562,45,-336,491,77,416
988,208,881,958,639,365,731,1284,528,381,418,711
728,-1,211,199,498,466,125,643,1427,1865,1031,1913
-758,502,874,-2,1411,-603,-18,-901,1068,-436,1788,1665
1007,167,-113,227,1169,932,256,458,189,114,986,1019
1861,421,872,437,401,-1206,355,-1040,1262,-937,-1079,914
973,-78,1893,1167,738,691,100,437,377,860,913,1249
1710,573,1496,146,1464,-584,1029,1535,1571,1904,134,464
1225,-383,1532,1014,638,1450,229,1437,-992,929,1107,966
607,431,-24,757,800,278,237,1210,1792,1398,725,282
-300,-569,78,1766,828,1114,-428,-931,1428,-652,643,215
196,1904,1175,1593,241,311,-317,489,447,1358,89,478
44,-1088,654,-704,-1052,559,781,1091,1841,1887,1860,1774
-694,-390,1697,868,-329,-930,378,-1002,1918,1488,1957,1382
1777,305,480,323,415,187,1241,924,26,1425,611,627
1997,1983,273,1926,318,80,217,711,1934,386,705,-862
838,310,1835,-108,1595,527,528,517,1296,-576,1936,1194
-22,-338,1029,-458,872,-863,109,973,476,257,478,1729
1888,1564,384,382,1994,487,-169,634,389,574,1453,1850
1726,1113,1273,951,257,1443,279,1071,907,126,122,78
1830,-10,807,-574,62,-83,351,-1,237,219,1661,29
234,316,1830,2115,1282,1416,1689,1303,1853,1767,714,-965
1402,1945,221,15,-416,846,7,580,1372,-24,1346,555
399,-230,9,424,997,837,260,-475,1877,1929,342,381
876,1968,275,-4,-247,826,1744,1714,454,224,-745,755
1422,-445,1062,1486,1869,419,827,121,694,-1173,1156,412
883,-945,-1038,-181,319,-1133,1878,796,1725,1380,-609,1314
1654,1887,1551,1259,896,137,663,23,937,675,1761,31
-152,0,249,-660,1232,193,232,381,881,989,496,-6
-132,1755,-865,637,835,-427,275,345,252,701,1876,1649
-43,316,1093,630,1046,1496,1661,286,238,893,-163,803
-419,319,-638,1438,4,1758,-288,-993,1360,-21,1315,1974
1818,1900,1300,1948,1761,-124,169,1777,772,690,-1056,219
949,395,495,48,300,146,1162,980,325,359,1053,62
321,-1147,-916,-6,1150,-858,1828,1336,112,-941,1269,-49
973,-452,836,877,-514,1149,1994,1945,1254,389,842,-979
304,-1097,1595,487,-284,220,212,-95,872,753,367,426
1393,290,1053,-1019,202,-726,-784,-560,-970,74,-451,-934
861,51,249,19,1251,608,885,174,259,-547,-419,1161
1983,1545,1058,-573,1119,574,1207,-271,-394,701,-439,859
413,271,1043,1136,1486,89,505,1934,339,74,739,24
-798,-614,185,470,1137,1262,34,93,-820,1276,1191,-1083
434,-43,1222,578,1970,1842,1312,-501,-1019,304,-32,1132
-155,20,608,-16,169,933,1129,370,581,294,1608,1038
1158,617,206,92,-114,291,-13,0,805,10,495,401
1054,397,260,466,452,-29,326,437,-97,21,1549,-467
911,-323,1119,494,445,1196,407,-1114,1491,546,1693,1268
613,-92,310,1182,1714,1309,-160,524,133,919,89,-1029
815,1024,242,357,1495,1511,1777,124,599,453,804,-334
1324,1018,148,116,569,1372,733,384,1893,170,1661,1993
-252,675,1988,855,903,-345,403,-1151,1666,1200,-174,805
1014,478,1980,273,-678,269,1901,1070,305,-474,1958,1445
816,-905,-925,411,1684,382,1193,-209,104,681,-1141,80
635,-220,447,234,358,195,655,-240,-41,61,1100,1792
-972,1032,-1173,523,-169,-151,-219,-553,1481,986,770,862
1942,70,49,720,313,316,737,1132,970,393,1409,870
1138,1991,874,260,399,158,1565,176,684,401,1175,541
904,408,1798,1899,882,178,306,382,-297,202,116,1342
609,511,-831,-27,-90,917,520,1303,-261,1097,234,-99
538,641,1720,1583,1272,1877,-926,12,1763,533,25,626
1109,239,1217,1668,1009,-412,-367,-525,1179,100,-46,398
191,-651,1229,329,1244,-185,-1024,311,697,-631,381,-1122
256,8,1512,335,-656,1453,1786,1652,-1052,-137,1282,1521
1581,723,1764,-8,949,778,558,261,614,866,586,697
1295,-788,1559,198,682,1577,-536,480,-719,-574,688,-554
333,149,418,1981,409,364,459,-556,1310,1997,-908,-508
-193,-863,710,-425,480,-966,328,1799,523,1605,998,-904
379,54,-569,-49,1991,828,1762,1096,799,927,-24,551
1467,893,1108,390,-38,-1094,783,-871,1355,-109,1247,-843
-166,634,1352,428,544,1342,1218,695,1101,-662,594,-489
481,372,625,-510,646,1026,239,54,1951,1235,66,141
-55,-1013,530,1655,1249,-974,765,-1101,1704,810,-166,-1068
1654,115,994,163,250,1077,1805,1257,-196,1700,555,-690
550,1163,1647,1049,168,-1078,309,347,340,1487,215,270
738,433,-70,123,51,-149,408,-116,557,987,582,686
1947,1516,441,-1141,542,-344,1060,-751,421,-839,992,1061
405,226,673,1215,1759,781,-163,967,1702,233,1203,1890
1586,549,285,1793,267,14,240,545,1715,1633,866,296
-8,-1636,427,-1793,215,-1422,778,-1091,258,-788,-2,1816
1591,1495,1833,1345,-293,1700,205,151,1147,1913,821,-662
439,76,578,-682,-219,898,481,-1121,10,324,2079,333
-170,462,727,836,1017,112,1999,1595,222,618,226,1358
1530,-360,775,-1088,1800,1850,74,1693,-170,95,1334,1437
525,-162,-173,315,199,832,665,670,590,717,877,-280
-764,-340,-508,1464,269,138,1798,1524,1180,-763,627,-727
819,-1027,-1121,460,1420,979,-148,-33,1010,-332,905,291
539,78,354,736,210,57,520,506,853,-450,1149,1756
1979,399,1164,1689,837,551,123,311,579,1355,77,622
462,348,1124,1945,150,378,-77,1065,253,71,825,994
47,-722,15,632,-39,197,-117,-1103,509,123,1366,-831
1972,898,1336,34,710,1475,1091,1281,1417,451,197,0
1915,736,876,1029,683,1217,984,374,464,-193,897,-465
1960,1345,1753,1323,1040,276,828,-338,607,292,-218,687
739,972,1803,1147,1569,192,212,407,-210,958,576,544
643,-660,1969,1490,129,-552,-70,416,360,430,-251,306
964,257,1123,1619,82,-751,115,620,80,-1029,-847,-111
-130,-122,1729,266,926,1998,416,-564,1654,1866,557,550
1821,1252,814,-973,761,-296,617,-1104,1527,1495,1312,-735
1591,1716,1254,-565,-584,664,945,-1076,1760,-236,-911,-469
-15,1104,1129,-413,280,-441,195,546,-29,716,-543,380
454,758,1918,1231,-316,1021,1002,-60,494,92,760,-72
1179,383,1056,-151,1615,-362,1086,1976,54,591,823,-403
1810,230,218,883,544,1424,823,1151,1569,1217,1130,1783
1090,1108,505,-350,574,7,-143,1569,304,1383,1509,-136
1486,774,1351,465,650,605,1010,-104,778,1242,1008,351
1304,1756,-869,607,1602,1955,727,-643,1344,188,-1124,276
878,511,741,943,87,314,1753,819,1617,1745,686,87
1645,7,1890,1295,-43,78,727,401,502,113,655,-145
537,-1,295,13,1187,105,465,127,415,1199,720,398
373,60,220,462,548,1213,1894,751,-23,110,844,497
671,565,-306,707,-543,1544,1940,1484,-932,-246,778,-302
1630,1600,54,1937,1935,218,1252,477,1986,115,709,-1141
959,-131,1666,1081,1626,1630,-1065,621,-145,752,620,164
1398,-520,1865,781,-814,-21,698,-1054,1913,1877,1092,-1016
835,-908,-386,232,-947,134,1456,1786,138,903,-858,1102
1129,1840,840,750,1787,1580,133,716,1143,80,96,1182
-153,-1000,1926,1531,1162,1823,154,1464,1215,821,1154,-912
146,261,1231,1733,218,1764,1692,1234,965,731,967,269
-749,-347,1948,1889,1046,-751,-984,792,34,525,53,11
147,946,1881,523,1588,996,1606,1364,768,1502,324,1706
1073,698,484,254,1106,-265,1074,1,245,35,620,1604
929,1333,36,1768,1573,-649,-309,-988,286,-1067,1424,85
1569,478,203,1315,600,389,800,1890,1608,1691,1098,198
1740,1167,592,304,871,0,1524,496,-130,1384,921,834
1981,1127,606,16,1142,68,1795,1775,254,-25,-323,1082
632,1532,1583,105,1983,776,995,513,-329,535,384,1380
860,318,1039,1874,1899,1775,675,600,-25,516,460,769
682,1502,489,75,1300,1949,-483,779,339,560,1232,945
637,-26,127,-164,-648,445,-6,-661,756,366,463,212
872,433,1434,504,1302,6,454,-28,425,586,-666,273
293,724,-138,375,376,-50,571,571,628,705,1961,393
1532,139,586,704,725,871,429,263,177,2,414,-82
1970,103,-1073,88,784,218,750,-1043,298,-772,1578,1988
675,147,-93,612,1072,-159,597,656,1552,372,1037,413
-103,409,1427,982,143,443,609,-713,830,555,705,24
988,-157,1407,37,1039,540,232,-324,161,-164,299,181
1032,-1355,1301,-1048,-1073,794,97,-1354,1079,-795,813,-1440
-222,-757,903,1289,1288,-370,586,-1129,4,-1228,-1116,437
320,62,530,1601,1017,514,475,-111,899,1047,744,24
-279,1597,1393,152,431,278,1881,1884,673,341,76,395
1439,1529,1099,23,279,738,66,1533,-28,601,626,-19
-52,391,1029,1026,1280,-70,556,411,635,-3,1217,1351
1846,177,303,-1475,829,223,-537,-599,1838,973,347,-1440
892,1486,98,1844,1221,639,1628,470,1232,905,1506,1541
1882,1092,935,61,504,-128,583,525,245,674,223,-653
862,400,1361,725,-542,-108,1582,-526,892,582,1898,1739
573,-6,1193,55,526,1045,143,-39,234,520,1361,397
301,43,0,697,79,519,677,555,-362,688,749,562
-511,-193,1887,1950,1461,-95,1398,309,267,-578,-110,1310
1869,1382,576,86,-270,524,-507,532,136,-31,1426,1820
1557,1730,-561,99,99,731,1855,1232,699,-468,1580,-515
-219,1368,715,1495,1634,1670,1156,-905,-827,-527,1078,1378
-154,-247,-341,1171,1644,634,566,-519,1157,726,-354,395
1492,1225,449,1067,1044,1877,251,1051,1833,358,1077,667
1210,-786,-1110,286,372,-508,-24,1355,-752,1249,2101,599
482,1406,1886,1227,810,1943,1143,157,429,262,108,1900
1203,1303,1984,1980,713,290,421,868,182,1567,1387,643
-484,1479,1360,-577,1993,1182,380,221,1557,-509,-316,585
236,376,-803,84,-313,1679,837,-174,-417,1042,1154,-474
315,-1202,-366,17,1927,1490,1650,1633,-897,626,985,-8
71,-1008,479,344,1409,313,1152,463,136,-3,-1006,186
-105,351,1918,207,1909,324,1333,1847,378,825,487,746
-294,-458,543,316,238,257,735,-861,1621,-216,183,-105
1569,1762,246,629,67,243,984,257,-27,538,810,50
-645,-784,-209,-207,413,-542,1006,-169,1673,1868,1237,-854
476,667,1096,-264,1104,-388,1829,1309,905,-282,-103,-1081
1691,590,-144,-1045,1278,1904,-325,81,-575,659,-1152,424
1546,1572,-67,-884,1525,-82,1952,1093,366,1747,135,1300
861,99,244,569,600,424,1060,1541,1760,868,211,775
489,56,-424,-84,473,449,721,-1152,-73,-1204,718,-853
492,1315,88,117,950,1126,1125,1138,589,915,1453,706
1437,959,351,461,286,128,1713,1944,315,31,1421,828
1411,861,727,933,262,369,440,513,968,-125,1266,695
-1094,136,174,191,1497,1809,457,-1112,1243,-656,1737,1870
981,1994,699,-653,-665,-179,470,-1120,1866,1571,1164,1003
683,733,442,291,1058,1576,107,478,1236,312,1822,1286
-196,-1055,-122,-43,-856,-157,423,-1138,901,1899,1456,1654
744,690,721,-1037,164,1334,637,973,-178,-844,1939,1955
1084,1648,578,1045,938,407,-214,184,865,517,486,307
-489,169,1692,-335,-51,401,773,-1020,1768,1506,2135,744
-7,267,550,1967,-477,298,534,-716,1791,1877,-1051,360
81,274,649,759,992,188,1078,524,523,24,1675,10
1006,-770,80,-114,1983,928,1662,1659,-275,1118,-941,-400
1779,1470,-762,231,1020,-53,-499,98,-874,33,352,529
1656,-63,652,303,1452,1119,-619,1373,426,-228,1988,1931
607,143,1331,143,594,254,526,942,543,827,-265,-390
619,119,924,1023,1065,313,676,974,1038,327,77,1713
7,-955,1184,-571,-325,1507,883,-193,1005,1985,1268,-46
426,-458,1958,1039,1838,1362,435,83,-334,533,472,232
1059,495,726,1991,1639,204,237,982,788,281,611,331
-807,775,1299,248,-1084,239,-78,-96,-291,639,663,-1108
1515,709,-477,-676,1995,1035,481,1750,151,306,279,-672
357,1104,-81,-673,-569,-64,-370,272,266,1932,737,1361
1044,302,-1138,336,960,-701,721,1103,-783,1278,655,-334
990,-139,394,911,1101,1065,523,955,1042,527,1722,687
30,-295,956,-903,1543,997,-628,1081,992,-243,295,-1119
781,1097,451,1155,1778,367,274,630,579,262,558,-348
347,568,1725,725,436,363,1707,1315,207,176,337,502
742,1628,861,695,1848,588,1311,964,297,1739,592,846
181,743,562,63,677,621,869,232,462,1632,758,44
-43,866,181,98,0,-694,-728,630,960,73,1811,327
-246,248,2351,-154,1195,-311,-951,351,1480,976,-412,-138
1813,1380,997,-24,-278,493,1401,-580,-145,1688,1141,1949
702,-200,713,-98,1463,97,101,261,1379,1619,-539,447
344,90,405,40,434,1068,629,830,680,213,1001,512
802,1391,1267,1627,1668,-1062,1032,-2571,933,-2980,756,-2488
1054,-976,1001,-502,598,1876,840,1084,546,-297,1219,-430
1786,-65,826,-1058,1000,1680,-42,628,987,-377,910,863
117,968,1427,659,621,1152,809,989,271,569,939,625
1328,-602,1914,1498,-803,-126,17,-163,46,-871,1961,1087
1686,1205,173,-318,183,198,1687,358,229,227,62,579
1781,1782,-1111,617,1606,-299,57,230,1112,-930,1814,1057
1352,440,1735,1508,827,718,1362,136,1704,358,-100,892
940,-638,1195,465,-503,461,50,1987,445,-631,-33,299
129,-428,762,135,-307,-376,575,340,463,150,821,-1029
209,-1101,-108,-737,-476,308,1897,1155,1123,-659,187,1179
-145,260,1442,1186,-6,-1013,-345,1087,121,145,1793,131
633,-220,363,-142,771,-20,-217,1062,800,-21,572,-274
-911,576,1931,175,644,1709,-88,-1157,-410,-773,-445,-820
584,-1067,1994,1933,1315,552,1855,1217,-1067,103,-215,336
-267,-516,636,-1115,1902,1439,423,-793,726,416,1229,-835
782,994,163,1256,844,334,1832,264,677,210,303,1873
541,517,742,307,806,729,1543,-118,498,-94,1855,859
1436,1210,251,611,701,346,602,410,1485,883,51,1413
850,25,245,1984,796,918,768,537,447,865,853,868
619,497,632,423,135,1572,1894,293,1448,1133,751,491
605,442,402,1958,218,1220,490,793,1724,1316,1969,821
-489,-741,-538,36,182,-475,-876,1173,1291,-603,68,-656
779,1227,793,663,1106,624,72,330,1659,225,636,1972
980,454,895,-6,544,1186,538,811,1880,837,1167,-25
300,422,725,338,639,5,106,242,448,686,1751,-569
-518,1455,4,-181,-959,-238,1876,1319,1346,1763,731,-1067
139,955,22,169,787,5,760,213,1334,885,1156,1502
1020,231,1219,-516,1513,502,389,1493,1058,-399,537,557
763,1027,263,1197,1589,88,1403,702,737,284,1896,1696
521,1295,562,110,1420,485,682,778,-99,1683,413,-168
1352,1721,278,412,386,616,1028,60,584,211,-115,405
49,-570,-317,1081,-717,-397,1951,889,-63,488,1731,-69
1400,816,-571,1336,627,-774,-1059,545,255,464,-554,245
-333,-918,-438,-904,656,780,2073,1776,-975,878,-523,122
1884,853,88,651,1520,1505,386,650,1158,812,277,-50
1493,-143,1969,1962,678,-853,1055,-83,240,-789,1785,1744
1098,841,-90,1063,1111,-920,1716,271,365,-702,546,-504
1567,751,163,-27,168,808,820,-334,967,637,700,372
339,1003,585,197,1277,1597,1497,1761,417,1750,1032,1374
1561,359,-39,1187,855,1318,230,1582,1468,536,1285,634
581,-395,24,1666,1656,-23,739,1091,109,482,242,1229
1034,726,1030,1148,-138,880,1288,412,-463,581,-1030,902
71,540,732,392,535,523,1048,-89,878,-80,1644,1671
387,-27,386,-1012,1811,1161,1549,1562,217,1951,1039,250
1870,1721,1552,-311,1210,-655,503,220,754,-1002,1210,-552
204,394,94,1900,1183,673,1452,-139,872,570,-63,17
1192,1466,140,-1069,1491,295,1662,1841,-80,-64,-631,1239
1922,266,937,233,40,1464,799,558,1413,562,141,160
138,-10,1519,-8,1207,1940,1253,-396,70,1447,1292,1749
1036,1861,1133,616,574,-4,1211,182,117,1002,1477,1631
-457,-278,967,52,-649,1189,1327,237,697,566,845,227
1040,1882,1001,1191,195,1301,708,-46,704,876,485,823
1905,688,452,1764,966,474,653,96,634,-605,820,91
1803,1782,-172,-330,1250,-794,671,-668,825,176,1773,-75
923,61,-391,589,70,-22,116,113,1016,1041,445,621
916,-682,1627,-137,-24,318,374,604,412,32,737,1483
877,-663,28,-1115,-221,462,1887,504,-695,62,-62,-353
619,959,1576,4,633,236,750,589,98,437,1560,607
1962,902,-208,-861,1496,1132,1469,-225,1369,1944,-1047,-89
-176,1466,466,1461,-290,442,885,-576,653,-238,1449,600
139,939,430,723,191,952,386,1660,29,75,1164,1109
166,348,768,576,530,801,1540,1080,395,907,1400,661
-1135,189,-511,-238,1778,32,1585,1391,989,-987,1477,288
1876,1811,-550,-663,1417,791,1143,1365,1112,-585,678,-929
141,-2,1830,1494,-245,553,-745,1053,-186,-38,-165,199
1864,1559,-155,1548,286,956,1014,-354,1015,198,86,-73
1460,-384,287,-962,-72,1259,1578,1803,537,-38,1979,1398
1387,-180,144,1952,-280,-1034,1788,1542,1220,1882,457,-1171
100,-700,-1137,331,1953,1154,1987,476,49,406,1986,347
413,1722,1809,546,1512,160,1832,371,294,385,1124,976
484,1318,1346,1998,128,265,1833,354,-73,63,-5,654
1764,1763,-93,150,906,556,377,1780,1571,1788,-1062,641
986,322,-895,-27,990,115,673,109,517,-137,-281,533
725,-13,1696,-21,434,1020,1439,820,1948,1651,851,167
563,573,1909,777,-184,558,538,-102,-395,-948,422,-597
1251,21,1341,690,-192,163,86,662,395,397,711,1094
1679,1819,1778,1257,136,-950,1103,1653,1010,532,-870,1244
1057,499,19,1019,45,305,866,699,412,1213,752,1037
-1027,504,1070,124,1201,450,-205,-670,-1017,836,328,-1016
1243,71,1160,865,231,304,303,1169,451,606,661,407
-79,18,847,213,1368,544,509,635,348,333,332,358
370,657,-327,1497,1557,-243,702,-274,959,-641,212,-2
744,-474,231,-449,1760,1531,462,33,634,799,1657,158
-644,373,1427,309,1779,1980,-539,-155,1301,-695,200,-430
1913,292,668,707,681,253,244,960,986,972,1616,1518
-96,-908,1209,-92,667,-355,186,869,762,1286,1220,733
761,341,73,1034,306,-292,935,1619,-284,1045,323,889
1603,1989,1337,654,1697,1890,-109,656,-526,-376,394,2
-1035,37,-827,637,714,-709,1829,1739,33,631,-584,214
72,585,60,484,284,39,1927,1014,1032,-539,-429,874
-703,789,1256,713,2077,339,-292,39,-1053,638,-335,1042
793,618,-140,16,1888,1727,437,-252,-231,1435,1698,1393
-20,-568,1518,-74,-332,462,982,352,-981,435,485,-1092
1664,250,652,-11,933,751,260,0,473,-275,878,1816
658,1481,1541,1045,1250,364,79,1215,171,801,624,615
-1078,429,1671,1494,51,-957,-647,-702,1455,439,-858,265
-534,-1006,268,368,-851,-766,589,844,311,1235,509,1828
1848,1012,104,497,564,760,1337,158,314,102,693,1271
1565,1480,-293,465,862,-304,162,1190,829,341,1078,1969
1302,69,446,352,1174,208,1857,1729,305,385,-203,879
1587,621,-272,772,-361,1591,1256,1122,-173,-813,1197,-122
189,-826,582,1277,584,-1070,571,-491,1191,2116,-82,-28
1353,504,807,-830,1228,-57,80,-380,1914,641,224,-227
2021,613,523,297,161,-1121,-810,-548,1604,1812,749,-112
188,-342,308,1128,-291,513,194,-483,1542,-41,272,101
105,295,692,-789,1974,1875,1050,253,957,985,-828,1245
796,137,419,-81,-1096,31,632,1519,307,-328,1957,1175
1315,312,503,863,1058,-540,1503,1619,455,276,-490,-2
1400,1280,544,410,296,228,755,500,882,1916,216,988
950,365,-7,924,794,466,874,560,438,795,757,1422
1827,1378,287,-1146,-595,25,895,-217,1147,1419,-190,-765
1617,1644,-346,1203,1022,74,-1020,204,-1005,886,-587,1456
1085,-1976,1022,-1364,947,-156,324,-2311,-548,-1120,679,-2458
-309,170,685,1048,1031,461,1859,1827,-483,789,33,153
1676,-395,1371,-763,554,-694,1248,1712,327,1942,795,-476
1035,435,1565,-719,347,393,-507,-332,145,1732,-171,-833
-406,816,1658,1346,562,465,148,-80,309,108,1147,265
-1077,793,-566,1244,1036,-855,368,-773,1818,137,-688,196
440,317,837,833,816,398,172,149,1869,1575,-255,-27
1039,1249,1143,-736,1018,-599,-352,-796,1753,1561,353,1829
557,50,519,-472,750,591,1337,1929,536,1174,-854,1126
-26,111,-71,304,1148,727,259,32,571,-174,159,600
1733,508,-771,644,433,334,323,692,-389,-752,1229,-942
-107,153,1096,1912,-157,-1069,1515,-101,1955,939,-789,-630
-1087,-28,1986,1824,1910,841,1076,938,-1074,40,1412,1993
-896,166,1674,1627,1242,211,639,1919,1793,1907,-104,-1077
993,69,-150,1117,1835,232,1792,1225,1555,1973,-755,-592
1624,254,913,-63,508,448,71,942,605,807,1359,934
1073,1952,920,616,673,20,4,-14,244,373,1182,-277
643,-442,1127,-521,1044,-329,1765,1505,960,1929,1411,-188
1013,-614,891,419,-613,-290,1242,1697,195,-1143,1523,1947
1837,1611,691,1068,1861,587,-179,1107,598,-37,1208,718
-748,82,-736,990,1125,1983,1563,1628,-373,-694,1354,59
1518,276,503,235,837,36,683,578,717,-8,-515,411
802,-639,669,1218,32,416,715,611,1156,-240,1387,1979
1864,1799,960,523,1358,675,330,1756,531,679,-14,124
990,195,1416,1992,922,177,357,826,136,-348,672,789
-30,-417,1213,448,423,-1131,121,1595,1537,310,445,-762
536,-177,210,364,1489,290,186,-117,915,776,-95,1239
172,995,619,200,1510,1744,1920,1551,493,-858,222,-298
-71,413,-213,1114,334,163,933,23,1692,1901,424,214
687,-762,-208,-777,390,-308,1505,-593,1262,1897,271,-801
-329,-1071,-163,-287,-301,-31,677,-1137,-910,1007,-547,-936
235,-223,534,289,1613,295,608,-103,1490,-112,1734,701
1017,1913,1393,353,499,202,495,818,766,501,1890,1589
229,146,-370,233,919,-522,-200,300,-397,650,1041,139
1023,12,768,-39,653,-6,724,697,-121,294,382,994
1023,943,146,559,564,961,630,1041,1816,1679,-496,919
682,-350,1558,-186,55,765,-867,-288,1804,1831,1729,1712
69,125,885,408,-13,1243,349,708,231,436,-1133,377
893,814,-94,52,669,1417,-608,-692,452,1303,1825,1806
-85,1000,190,649,349,1082,937,364,1595,442,311,581
891,-264,1023,694,1652,224,706,470,948,952,198,162
754,171,655,40,956,33,105,693,98,149,1437,623
1064,20,934,963,553,877,136,12,827,561,1183,387
1953,1578,-1043,870,1691,-20,1544,1940,125,1846,-316,-1009
1077,899,-833,261,54,1238,901,-467,-95,1246,-5,1691
-204,22,1374,1807,274,68,-20,-57,498,238,1675,846
625,1969,-226,1025,1909,386,316,-279,994,-596,248,560
1044,784,645,547,903,106,70,83,1404,440,873,454
1875,1033,-135,490,180,509,70,23,1729,1524,717,-115
754,981,-262,-746,847,374,1157,1986,-948,469,1559,1540
-428,-41,-442,-321,1885,316,356,257,1058,-336,398,520
645,369,4,554,721,218,843,121,1707,1818,1583,985
1898,1633,-22,-362,1499,-105,-322,-975,-1115,71,1058,1205
679,547,885,1551,326,426,1022,345,243,649,146,1843
752,643,-78,642,907,1439,684,-151,1270,588,663,310
1071,564,246,1987,-356,996,1979,372,-984,85,1909,816
423,490,167,-590,1238,1831,-91,-693,340,-920,1839,1322
-345,1172,508,175,-75,709,-223,182,1463,671,794,1393
637,1233,61,627,783,579,1845,319,604,158,118,351
1683,421,601,577,11,3,113,-2,536,-1,1304,-18
403,572,568,391,1208,88,263,411,668,660,1061,788
674,-661,-6,86,-44,335,1645,347,690,336,-266,1718
113,1370,151,551,201,-268,252,-24,586,69,800,1383
142,235,1975,489,681,-107,-37,535,866,730,514,1966
218,1623,153,509,1465,281,1185,477,1069,1290,202,662
22,319,401,23,52,547,1114,987,1843,1319,-213,1162
1550,640,431,891,1119,1430,723,478,801,316,226,1243
647,206,780,1985,1330,722,462,451,486,199,698,1096
1338,500,2106,1501,694,-593,1443,-86,299,948,-379,1343
1565,232,371,-705,1490,1976,664,528,-383,103,1679,-333
-358,-181,566,244,1959,1755,1895,1510,1701,-242,-351,930
1958,1035,953,59,808,698,-391,570,1325,15,1212,1817
601,123,680,1894,1857,890,369,769,474,6,1289,-589
1401,-644,1863,743,1104,-952,719,374,-622,-179,948,1831
655,780,981,536,998,640,543,1,1286,539,957,1245
-673,394,714,1918,805,862,1986,1819,23,160,310,-38
893,-5,831,479,823,-6,800,-290,409,744,360,200
566,448,-122,501,1262,1946,1662,1343,949,-22,95,499
-388,694,-59,586,975,-19,1852,1775,708,-463,675,-105
850,1864,527,258,238,613,1335,-56,1081,1090,1347,542
597,492,786,352,200,1056,1827,372,454,816,1077,657
233,647,1315,1198,512,487,987,105,961,1927,1175,157
1505,156,1112,-38,-521,417,1446,-584,1222,668,-487,178
-90,-60,809,1458,308,-18,451,-429,589,930,-603,-789
78,285,1651,1695,144,231,1927,648,1035,1626,862,702
308,703,1122,84,190,333,321,444,1041,830,581,560
390,-480,-204,-76,1433,289,352,72,562,330,649,454
-479,-870,904,957,562,-1014,1933,1552,1143,1745,1088,-958
444,-200,1076,196,1094,-146,777,353,732,837,439,800
874,1456,487,-1016,-167,1714,-526,1387,1935,-206,589,-209
384,-13,1850,1429,416,-655,952,1922,578,698,517,-24
1023,-658,779,-456,-365,-887,127,1744,692,-1094,-1008,790
1945,1883,22,-521,-774,-97,-590,-510,-762,1245,1179,-815
569,714,1423,474,86,372,825,333,1038,199,1795,102
1926,1019,743,398,350,144,1737,349,90,1753,595,1753
352,1009,1965,1755,940,-1027,1194,-57,1047,-179,-1085,45
512,-917,1107,-650,1028,-958,1450,-40,625,1739,1395,-640
659,-592,382,-950,109,-419,732,-233,1074,1840,380,-624
-68,1,614,145,1596,229,472,730,460,243,-777,555
-339,-770,299,-1053,446,1970,1772,307,125,578,563,976
647,1767,-967,-309,329,135,1660,1985,407,-269,1449,1376
1674,1827,99,-1132,1791,336,239,486,1884,847,407,410
1060,330,1920,1281,242,349,677,-627,-355,1387,-668,-668
1189,132,159,88,-574,481,1320,387,1705,95,1806,1650
615,-1211,1152,1555,1006,397,999,-782,557,1624,719,1668
1143,756,507,676,274,1889,1958,1904,1112,992,951,47
-115,445,606,988,527,154,1119,836,719,412,1731,1177
1557,-437,-855,-419,1774,1698,-985,183,765,-1098,664,344
672,161,1121,1591,1081,262,139,312,561,-1070,108,-59
-1004,-290,-513,1440,1868,1373,319,-275,245,-185,742,-785
1087,788,271,933,1846,41,371,477,875,1397,440,828
-1080,512,-640,-844,-55,-4,1962,875,701,-802,664,-1126
494,-63,581,1945,945,76,1082,89,142,345,946,296
781,-457,374,35,1177,382,288,-450,-161,244,590,1244
1573,152,1937,453,652,-447,-549,-85,852,271,1106,1412
